資料日期,證券代號,持股分級,人數,股數,占集保庫存數比例%
20200807,3018,13,4,2669215,3.63
20200807,3018,14,1,842000,1.14
20200807,3018,15,10,30671332,41.72
20200807,3018,16,0,0,0.00
20200807,3018,17,20399,73512132,100.00
20200807,3019,1,18232,558529,0.19
20200807,3019,2,33077,63369272,22.54
20200807,3019,3,3371,26520262,9.43
20200807,3019,4,849,10842566,3.85
20200807,3019,5,478,8885162,3.16
20200807,3019,6,387,10059846,3.57
20200807,3019,7,211,7454417,2.65
20200807,3019,8,91,4205867,1.49
20200807,3019,9,179,12573337,4.47
20200807,3019,10,65,9234138,3.28
20200807,3019,11,37,11344597,4.03
20200807,3019,12,19,9529767,3.39
20200807,3019,13,5,3588254,1.27
20200807,3019,14,7,6342629,2.25
20200807,3019,15,21,96575258,34.35
20200807,3019,16,0,0,0.00
20200807,3019,17,57029,281083901,100.00
20200807,3020,1,1513,224524,0.18
20200807,3020,2,192,350396,0.28
20200807,3020,3,9,54651,0.04
20200807,3020,4,4,47685,0.03
20200807,3020,5,0,0,0.00
20200807,3020,6,1,25125,0.02
20200807,3020,7,0,0,0.00
20200807,3020,8,0,0,0.00
20200807,3020,9,0,0,0.00
20200807,3020,10,0,0,0.00
20200807,3020,11,0,0,0.00
20200807,3020,12,0,0,0.00
20200807,3020,13,0,0,0.00
20200807,3020,14,0,0,0.00
20200807,3020,15,1,122032222,99.42
20200807,3020,16,0,0,0.00
20200807,3020,17,1720,122734603,100.00
20200807,3021,1,3141,708672,0.75
20200807,3021,2,970,2258057,2.40
20200807,3021,3,235,1874928,1.99
20200807,3021,4,72,919803,0.97
20200807,3021,5,54,986006,1.04
20200807,3021,6,57,1462193,1.55
20200807,3021,7,35,1255055,1.33
20200807,3021,8,33,1525211,1.62
20200807,3021,9,59,4268053,4.54
20200807,3021,10,30,4375807,4.65
20200807,3021,11,18,4800829,5.10
20200807,3021,12,6,2934514,3.12
20200807,3021,13,2,1538900,1.63
20200807,3021,14,3,2789600,2.96
20200807,3021,15,16,62302372,66.27
20200807,3021,16,0,0,0.00
20200807,3021,17,4731,94000000,100.00
20200807,3022,1,9453,3027466,1.70
20200807,3022,2,5536,11513661,6.49
20200807,3022,3,971,6747461,3.80
20200807,3022,4,320,3917810,2.20
20200807,3022,5,194,3409803,1.92
20200807,3022,6,135,3315435,1.87
20200807,3022,7,82,2882333,1.62
20200807,3022,8,54,2438390,1.37
20200807,3022,9,93,6697851,3.77
20200807,3022,10,57,8097721,4.56
20200807,3022,11,29,7835652,4.41
20200807,3022,12,6,2841046,1.60
20200807,3022,13,6,4294330,2.42
20200807,3022,14,1,967052,0.54
20200807,3022,15,21,109303779,61.65
20200807,3022,16,0,0,0.00
20200807,3022,17,16958,177289790,100.00
20200807,3023,1,28101,972936,0.41
20200807,3023,2,7116,12337445,5.30
20200807,3023,3,799,5777192,2.48
20200807,3023,4,364,4333352,1.86
20200807,3023,5,135,2362066,1.01
20200807,3023,6,163,3969963,1.70
20200807,3023,7,75,2636953,1.13
20200807,3023,8,65,2909413,1.24
20200807,3023,9,122,8423573,3.61
20200807,3023,10,100,13849642,5.94
20200807,3023,11,57,16273733,6.99
20200807,3023,12,27,13429256,5.76
20200807,3023,13,15,10272928,4.41
20200807,3023,14,13,11289292,4.84
20200807,3023,15,48,123939724,53.24
20200807,3023,16,0,0,0.00
20200807,3023,17,37200,232777468,100.00
20200807,3024,1,21530,1773803,0.63
20200807,3024,2,8158,19234162,6.93
20200807,3024,3,2302,17490677,6.31
20200807,3024,4,998,12080184,4.35
20200807,3024,5,530,9686352,3.49
20200807,3024,6,492,12337402,4.45
20200807,3024,7,224,7877554,2.84
20200807,3024,8,138,6444757,2.32
20200807,3024,9,275,19939080,7.19
20200807,3024,10,108,15144029,5.46
20200807,3024,11,56,15814920,5.70
20200807,3024,12,20,9728670,3.51
20200807,3024,13,9,6230483,2.24
20200807,3024,14,6,5476668,1.97
20200807,3024,15,33,117898755,42.53
20200807,3024,16,0,0,0.00
20200807,3024,17,34879,277157496,100.00
20200807,3025,1,10364,144593,0.20
20200807,3025,2,2026,4437421,6.25
20200807,3025,3,330,2683342,3.78
20200807,3025,4,92,1197525,1.68
20200807,3025,5,93,1739790,2.45
20200807,3025,6,89,2272254,3.20
20200807,3025,7,47,1702019,2.39
20200807,3025,8,19,874951,1.23
20200807,3025,9,61,4379083,6.17
20200807,3025,10,25,3608999,5.08
20200807,3025,11,21,6180146,8.71
20200807,3025,12,4,2095759,2.95
20200807,3025,13,3,2121000,2.99
20200807,3025,14,0,0,0.00
20200807,3025,15,13,37483668,52.85
20200807,3025,16,0,0,0.00
20200807,3025,17,13187,70920550,100.00
20200807,3026,1,10889,1975817,1.25
20200807,3026,2,22335,39358288,24.91
20200807,3026,3,1570,12085839,7.64
20200807,3026,4,381,4886784,3.09
20200807,3026,5,228,4251867,2.69
20200807,3026,6,159,4105959,2.59
20200807,3026,7,61,2098221,1.32
20200807,3026,8,41,1906861,1.20
20200807,3026,9,65,4621515,2.92
20200807,3026,10,33,4634734,2.93
20200807,3026,11,19,5287132,3.34
20200807,3026,12,12,5765225,3.64
20200807,3026,13,6,4303249,2.72
20200807,3026,14,3,2760116,1.74
20200807,3026,15,18,59949172,37.94
20200807,3026,16,0,0,0.00
20200807,3026,17,35820,157990779,100.00
20200807,3027,1,13140,511784,0.51
20200807,3027,2,4405,9291024,9.39
20200807,3027,3,943,7037023,7.11
20200807,3027,4,405,4757847,4.81
20200807,3027,5,207,3827562,3.87
20200807,3027,6,246,5972936,6.04
20200807,3027,7,82,2901440,2.93
20200807,3027,8,76,3511884,3.55
20200807,3027,9,108,7633339,7.72
20200807,3027,10,64,8407840,8.50
20200807,3027,11,32,9315004,9.42
20200807,3027,12,5,2540376,2.56
20200807,3027,13,6,4530070,4.58
20200807,3027,14,2,1921000,1.94
20200807,3027,15,9,26697182,27.00
20200807,3027,16,0,0,0.00
20200807,3027,17,19730,98856311,100.00
20200807,3028,1,9181,384066,0.17
20200807,3028,2,13600,30847174,14.42
20200807,3028,3,2733,22456154,10.50
20200807,3028,4,826,10607265,4.96
20200807,3028,5,602,11293570,5.28
20200807,3028,6,465,12010763,5.61
20200807,3028,7,205,7363073,3.44
20200807,3028,8,120,5621960,2.62
20200807,3028,9,233,16802430,7.85
20200807,3028,10,72,10292268,4.81
20200807,3028,11,25,6671548,3.12
20200807,3028,12,12,6338417,2.96
20200807,3028,13,2,1481174,0.69
20200807,3028,14,4,3631128,1.69
20200807,3028,15,21,68023874,31.81
20200807,3028,16,0,0,0.00
20200807,3028,17,28101,213824864,100.00
20200807,3029,1,17857,627918,0.50
20200807,3029,2,8543,17004799,13.59
20200807,3029,3,1143,8940280,7.14
20200807,3029,4,333,4116752,3.29
20200807,3029,5,209,3917177,3.13
20200807,3029,6,178,4582825,3.66
20200807,3029,7,78,2808644,2.24
20200807,3029,8,58,2707873,2.16
20200807,3029,9,108,7720374,6.17
20200807,3029,10,56,7735677,6.18
20200807,3029,11,31,8786356,7.02
20200807,3029,12,10,5163680,4.12
20200807,3029,13,4,2560000,2.04
20200807,3029,14,4,3525400,2.81
20200807,3029,15,14,44865457,35.87
20200807,3029,16,0,0,0.00
20200807,3029,17,28626,125063212,100.00
20200807,3030,1,3785,802144,0.33
20200807,3030,2,10263,21149277,8.95
20200807,3030,3,1616,12449553,5.27
20200807,3030,4,446,5621448,2.37
20200807,3030,5,328,5972429,2.52
20200807,3030,6,243,6164956,2.60
20200807,3030,7,136,4849944,2.05
20200807,3030,8,78,3547242,1.50
20200807,3030,9,152,10692621,4.52
20200807,3030,10,87,12559083,5.31
20200807,3030,11,32,9335135,3.95
20200807,3030,12,16,7805771,3.30
20200807,3030,13,10,6867182,2.90
20200807,3030,14,8,7075845,2.99
20200807,3030,15,20,121323370,51.36
20200807,3030,16,0,0,0.00
20200807,3030,17,17220,236216000,100.00
20200807,3031,1,4090,666200,0.35
20200807,3031,2,7973,17132430,9.17
20200807,3031,3,1406,10978201,5.88
20200807,3031,4,458,5641069,3.02
20200807,3031,5,316,5896736,3.15
20200807,3031,6,219,5477142,2.93
20200807,3031,7,96,3441005,1.84
20200807,3031,8,72,3363081,1.80
20200807,3031,9,101,7038241,3.77
20200807,3031,10,53,7478590,4.00
20200807,3031,11,17,4428347,2.37
20200807,3031,12,4,2109916,1.13
20200807,3031,13,2,1465246,0.78
20200807,3031,14,2,1644675,0.88
20200807,3031,15,10,109913345,58.87
20200807,3031,16,0,0,0.00
20200807,3031,17,14819,186674224,100.00
20200807,3032,1,11062,309697,0.27
20200807,3032,2,2959,6315692,5.57
20200807,3032,3,571,4622513,4.08
20200807,3032,4,203,2582886,2.27
20200807,3032,5,117,2172260,1.91
20200807,3032,6,123,3137490,2.76
20200807,3032,7,74,2626493,2.31
20200807,3032,8,40,1821968,1.60
20200807,3032,9,79,5640846,4.97
20200807,3032,10,48,7056434,6.22
20200807,3032,11,39,10472564,9.24
20200807,3032,12,10,4939927,4.36
20200807,3032,13,5,3344605,2.95
20200807,3032,14,4,3740713,3.30
20200807,3032,15,15,54501538,48.10
20200807,3032,16,0,0,0.00
20200807,3032,17,15349,113285626,100.00
20200807,3033,1,21261,1463907,0.39
20200807,3033,2,16337,35661374,9.69
20200807,3033,3,4215,30059478,8.17
20200807,3033,4,1970,23660216,6.43
20200807,3033,5,831,14630492,3.97
20200807,3033,6,973,23442303,6.37
20200807,3033,7,442,15283700,4.15
20200807,3033,8,268,12116950,3.29
20200807,3033,9,503,35341022,9.61
20200807,3033,10,219,30237270,8.22
20200807,3033,11,76,21934257,5.96
20200807,3033,12,27,13344906,3.62
20200807,3033,13,6,4037028,1.09
20200807,3033,14,12,10749350,2.92
20200807,3033,15,22,95788989,26.04
20200807,3033,16,0,0,0.00
20200807,3033,17,47162,367751242,100.00
20200807,3034,1,21074,1193280,0.19
20200807,3034,2,13536,22513898,3.69
20200807,3034,3,1055,7928938,1.30
20200807,3034,4,323,3961540,0.65
20200807,3034,5,207,3707886,0.60
20200807,3034,6,207,5232350,0.85
20200807,3034,7,121,4222626,0.69
20200807,3034,8,99,4490395,0.73
20200807,3034,9,260,18287028,3.00
20200807,3034,10,185,26539284,4.36
20200807,3034,11,128,36405932,5.98
20200807,3034,12,63,31210154,5.12
20200807,3034,13,34,23893090,3.92
20200807,3034,14,20,18346557,3.01
20200807,3034,15,110,400578511,65.82
20200807,3034,16,0,0,0.00
20200807,3034,17,37422,608511469,100.00
20200807,3035,1,27665,3735160,1.50
20200807,3035,2,23380,45721611,18.39
20200807,3035,3,2785,21399723,8.60
20200807,3035,4,692,8835698,3.55
20200807,3035,5,421,7769973,3.12
20200807,3035,6,303,7701375,3.09
20200807,3035,7,143,5095216,2.04
20200807,3035,8,69,3253948,1.30
20200807,3035,9,130,9008292,3.62
20200807,3035,10,82,11639710,4.68
20200807,3035,11,33,9134087,3.67
20200807,3035,12,21,9969763,4.01
20200807,3035,13,10,6740362,2.71
20200807,3035,14,6,5126036,2.06
20200807,3035,15,19,93419359,37.58
20200807,3035,16,0,0,0.00
20200807,3035,17,55759,248550313,100.00
20200807,3036,1,19130,1816665,0.23
20200807,3036,2,15422,32025960,4.06
20200807,3036,3,2819,21410508,2.71
20200807,3036,4,912,11396593,1.44
20200807,3036,5,567,10141180,1.28
20200807,3036,6,522,13063977,1.65
20200807,3036,7,268,9453773,1.20
20200807,3036,8,188,8686824,1.10
20200807,3036,9,261,17766337,2.25
20200807,3036,10,144,20442516,2.59
20200807,3036,11,52,14645055,1.85
20200807,3036,12,25,12008147,1.52
20200807,3036,13,10,7180356,0.91
20200807,3036,14,9,8072377,1.02
20200807,3036,15,45,599568208,76.11
20200807,3036,16,0,0,0.00
20200807,3036,17,40374,787678476,100.00
20200807,3037,1,39555,3849902,0.25
20200807,3037,2,40212,74813485,4.97
20200807,3037,3,4325,34496776,2.29
20200807,3037,4,1043,13252479,0.88
20200807,3037,5,785,14654203,0.97
20200807,3037,6,640,16401905,1.09
20200807,3037,7,290,10393321,0.69
20200807,3037,8,195,9127869,0.60
20200807,3037,9,376,27549119,1.83
20200807,3037,10,239,34491635,2.29
20200807,3037,11,172,49595628,3.29
20200807,3037,12,67,32964212,2.19
20200807,3037,13,47,32202180,2.14
20200807,3037,14,28,25362527,1.68
20200807,3037,15,163,1125577092,74.80
20200807,3037,16,0,0,0.00
20200807,3037,17,88137,1504732333,100.00
20200807,3038,1,18297,869051,0.53
20200807,3038,2,9728,21925661,13.50
20200807,3038,3,1839,14760944,9.08
20200807,3038,4,542,6919162,4.26
20200807,3038,5,424,8049850,4.95
20200807,3038,6,291,7541048,4.64
20200807,3038,7,126,4582736,2.82
20200807,3038,8,95,4437227,2.73
20200807,3038,9,145,10321540,6.35
20200807,3038,10,73,10455989,6.43
20200807,3038,11,38,10501013,6.46
20200807,3038,12,9,4399962,2.70
20200807,3038,13,9,6404834,3.94
20200807,3038,14,6,5280850,3.25
20200807,3038,15,14,45957736,28.29
20200807,3038,16,0,0,0.00
20200807,3038,17,31636,162407603,100.00
20200807,3039,1,2903,588023,0.86
20200807,3039,2,1262,3015681,4.42
20200807,3039,3,485,3534591,5.18
20200807,3039,4,298,3387419,4.96
20200807,3039,5,124,2267875,3.32
20200807,3039,6,170,4110578,6.02
20200807,3039,7,81,2751118,4.03
20200807,3039,8,47,2131677,3.12
20200807,3039,9,103,7377986,10.81
20200807,3039,10,69,9690479,14.21
20200807,3039,11,26,7336391,10.75
20200807,3039,12,10,5056843,7.41
20200807,3039,13,3,2078389,3.04
20200807,3039,14,4,3768588,5.52
20200807,3039,15,7,11097716,16.27
20200807,3039,16,0,0,0.00
20200807,3039,17,5592,68193354,100.00
20200807,3040,1,1767,451873,0.71
20200807,3040,2,4944,9596562,15.23
20200807,3040,3,537,4285626,6.80
20200807,3040,4,152,1982257,3.14
20200807,3040,5,97,1795641,2.85
20200807,3040,6,75,1946745,3.09
20200807,3040,7,50,1746544,2.77
20200807,3040,8,21,945798,1.50
20200807,3040,9,42,2868408,4.55
20200807,3040,10,25,3910647,6.20
20200807,3040,11,10,2669741,4.23
20200807,3040,12,2,1044341,1.65
20200807,3040,13,1,741454,1.17
20200807,3040,14,0,0,0.00
20200807,3040,15,10,29014363,46.05
20200807,3040,16,0,0,0.00
20200807,3040,17,7733,63000000,100.00
20200807,3041,1,23542,4782264,2.48
20200807,3041,2,17674,36388320,18.89
20200807,3041,3,3125,23168967,12.03
20200807,3041,4,797,10090551,5.24
20200807,3041,5,521,9428547,4.89
20200807,3041,6,416,10492469,5.44
20200807,3041,7,227,7925051,4.11
20200807,3041,8,128,5937235,3.08
20200807,3041,9,227,15643633,8.12
20200807,3041,10,89,12273873,6.37
20200807,3041,11,38,10903121,5.66
20200807,3041,12,14,6725389,3.49
20200807,3041,13,7,4833128,2.51
20200807,3041,14,3,2726967,1.41
20200807,3041,15,15,31220231,16.21
20200807,3041,16,0,0,0.00
20200807,3041,17,46823,192539746,100.00
20200807,3042,1,16642,1023802,0.33
20200807,3042,2,13144,24135346,7.79
20200807,3042,3,1359,10546708,3.40
20200807,3042,4,388,4891719,1.57
20200807,3042,5,214,3972736,1.28
20200807,3042,6,195,4967258,1.60
20200807,3042,7,84,2994165,0.96
20200807,3042,8,68,3154641,1.01
20200807,3042,9,135,10009522,3.23
20200807,3042,10,73,10469003,3.37
20200807,3042,11,77,22173389,7.15
20200807,3042,12,30,14917085,4.81
20200807,3042,13,17,12112889,3.91
20200807,3042,14,17,15501215,5.00
20200807,3042,15,47,168887562,54.52
20200807,3042,16,0,0,0.00
20200807,3042,17,32490,309757040,100.00
20200807,3043,1,16006,1618888,0.83
20200807,3043,2,11374,24653642,12.65
20200807,3043,3,2476,18832187,9.66
20200807,3043,4,889,10809433,5.54
20200807,3043,5,557,10355134,5.31
20200807,3043,6,476,11961354,6.13
20200807,3043,7,219,7779054,3.99
20200807,3043,8,160,7451754,3.82
20200807,3043,9,276,20273653,10.40
20200807,3043,10,127,18114792,9.29
20200807,3043,11,51,14458425,7.41
20200807,3043,12,11,5315149,2.72
20200807,3043,13,4,2893217,1.48
20200807,3043,14,4,3776000,1.93
20200807,3043,15,9,36585484,18.77
20200807,3043,16,0,0,0.00
20200807,3043,17,32639,194878166,100.00
20200807,3044,1,2607,423551,0.08
20200807,3044,2,8995,15441885,2.93
20200807,3044,3,704,5598672,1.06
20200807,3044,4,223,2855257,0.54
20200807,3044,5,141,2600622,0.49
20200807,3044,6,135,3425225,0.65
20200807,3044,7,80,2850710,0.54
20200807,3044,8,49,2220753,0.42
20200807,3044,9,145,10620480,2.02
20200807,3044,10,116,16867326,3.20
20200807,3044,11,86,24257618,4.61
20200807,3044,12,41,20011345,3.80
20200807,3044,13,28,19343693,3.68
20200807,3044,14,16,13988638,2.66
20200807,3044,15,92,385100123,73.26
20200807,3044,16,0,0,0.00
20200807,3044,17,13458,525605898,100.00
20200807,3045,1,16186,5018663,0.14
20200807,3045,2,34829,67961211,1.93
20200807,3045,3,4234,32832816,0.93
20200807,3045,4,1124,14179066,0.40
20200807,3045,5,796,14561466,0.41
20200807,3045,6,609,15521814,0.44
20200807,3045,7,284,10040050,0.28
20200807,3045,8,176,8097376,0.23
20200807,3045,9,367,26043630,0.74
20200807,3045,10,188,27824611,0.79
20200807,3045,11,147,41029083,1.16
20200807,3045,12,62,29593286,0.84
20200807,3045,13,39,27046114,0.77
20200807,3045,14,34,30192725,0.85
20200807,3045,15,200,3162439802,90.03
20200807,3045,16,0,0,0.00
20200807,3045,17,59275,3512381713,100.00
20200807,3046,1,17685,1246367,1.74
20200807,3046,2,1516,3113587,4.35
20200807,3046,3,252,1899643,2.65
20200807,3046,4,89,1106900,1.54
20200807,3046,5,43,773813,1.08
20200807,3046,6,49,1208331,1.69
20200807,3046,7,35,1241709,1.73
20200807,3046,8,22,994424,1.39
20200807,3046,9,43,3006330,4.20
20200807,3046,10,23,3187042,4.46
20200807,3046,11,9,2157946,3.02
20200807,3046,12,1,571000,0.79
20200807,3046,13,4,2761111,3.86
20200807,3046,14,1,844800,1.18
20200807,3046,15,3,47335010,66.25
20200807,3046,16,0,0,0.00
20200807,3046,17,19775,71448013,100.00
20200807,3047,1,17827,1064822,0.57
20200807,3047,2,7834,18503848,9.92
20200807,3047,3,1891,15001985,8.04
20200807,3047,4,681,8444583,4.52
20200807,3047,5,441,8164453,4.37
20200807,3047,6,405,10339726,5.54
20200807,3047,7,171,6098711,3.27
20200807,3047,8,123,5771399,3.09
20200807,3047,9,221,16130265,8.64
20200807,3047,10,87,12337353,6.61
20200807,3047,11,45,13104314,7.02
20200807,3047,12,15,7207845,3.86
20200807,3047,13,8,5573676,2.98
20200807,3047,14,6,5220792,2.79
20200807,3047,15,18,53527861,28.70
20200807,3047,16,0,0,0.00
20200807,3047,17,29773,186491633,100.00
20200807,3048,1,14709,882400,0.39
20200807,3048,2,8132,18626530,8.36
20200807,3048,3,1933,15230434,6.84
20200807,3048,4,728,9245704,4.15
20200807,3048,5,394,7259644,3.26
20200807,3048,6,396,10070273,4.52
20200807,3048,7,171,6111145,2.74
20200807,3048,8,117,5367387,2.41
20200807,3048,9,222,15465443,6.94
20200807,3048,10,100,13947225,6.26
20200807,3048,11,60,15786636,7.09
20200807,3048,12,20,9525573,4.27
20200807,3048,13,11,7617832,3.42
20200807,3048,14,8,7215165,3.24
20200807,3048,15,18,80221149,36.04
20200807,3048,16,0,0,0.00
20200807,3048,17,27019,222572540,100.00
20200807,3049,1,31573,7034878,0.87
20200807,3049,2,25395,59587914,7.38
20200807,3049,3,7479,58164486,7.20
20200807,3049,4,2313,29342283,3.63
20200807,3049,5,1698,31716313,3.93
20200807,3049,6,1275,32994994,4.08
20200807,3049,7,653,23212389,2.87
20200807,3049,8,458,21469184,2.66
20200807,3049,9,763,55001286,6.81
20200807,3049,10,318,45080033,5.58
20200807,3049,11,129,35172097,4.35
20200807,3049,12,31,14765152,1.82
20200807,3049,13,12,8377027,1.03
20200807,3049,14,9,8057085,0.99
20200807,3049,15,38,376973408,46.71
20200807,3049,16,0,0,0.00
20200807,3049,17,72144,806948529,100.00
20200807,3050,1,9360,1139450,0.78
20200807,3050,2,3927,9870968,6.76
20200807,3050,3,1099,9002557,6.16
20200807,3050,4,349,4448268,3.04
20200807,3050,5,275,5133586,3.51
20200807,3050,6,216,5687230,3.89
20200807,3050,7,111,4011738,2.74
20200807,3050,8,84,3918095,2.68
20200807,3050,9,142,10541190,7.22
20200807,3050,10,64,8659373,5.93
20200807,3050,11,34,9362143,6.41
20200807,3050,12,9,4515388,3.09
20200807,3050,13,3,2152375,1.47
20200807,3050,14,5,4582120,3.13
20200807,3050,15,12,62959969,43.12
20200807,3050,16,0,0,0.00
20200807,3050,17,15690,145984450,100.00
20200807,3051,1,15029,2256593,0.69
20200807,3051,2,7560,17001660,5.22
20200807,3051,3,2228,16457746,5.05
20200807,3051,4,799,9694468,2.97
20200807,3051,5,542,9922544,3.04
20200807,3051,6,504,13046017,4.01
20200807,3051,7,237,8488167,2.60
20200807,3051,8,226,10573379,3.25
20200807,3051,9,359,26318780,8.08
20200807,3051,10,174,25191594,7.74
20200807,3051,11,82,23099742,7.10
20200807,3051,12,33,16023939,4.92
20200807,3051,13,12,8137401,2.50
20200807,3051,14,9,8290000,2.54
20200807,3051,15,24,130830366,40.21
20200807,3051,16,0,0,0.00
20200807,3051,17,27818,325332396,100.00
20200807,3052,1,14935,1126186,0.49
20200807,3052,2,4309,9821356,4.29
20200807,3052,3,1176,9098494,3.97
20200807,3052,4,510,6439326,2.81
20200807,3052,5,315,5861770,2.56
20200807,3052,6,330,8411210,3.67
20200807,3052,7,136,4801410,2.09
20200807,3052,8,118,5483150,2.39
20200807,3052,9,250,18132920,7.92
20200807,3052,10,110,16122768,7.04
20200807,3052,11,44,12451103,5.44
20200807,3052,12,15,7484752,3.27
20200807,3052,13,6,4142807,1.81
20200807,3052,14,5,4415457,1.93
20200807,3052,15,19,114920845,50.24
20200807,3052,16,0,0,0.00
